USER_ID,LOCATION,AGE,CAREER,DATE,LAST_RECHARGE_VALUE,TOTAL_RECHARGE_VALUE,TOTAL_RECHARGE_COUNT,BALANCED,SERVICE_KIND,CALL_DURATION,CALLED_DURATION,IN_PACKAGE_FLUX,OUT_PACKAGE_FLUX,MONTHLY_ONLINE_DURATION,NET_DURATION
43898,579,58,FAMER,2016-05-16 05:47:38,63.0,487.0,7.0,47.0,2G,78.0,103.0,385.0,29.0,69.0,196.0
48090,571,39,SOLDER,2017-03-10 01:18:08,13.0,495.0,7.0,46.0,4G,68.0,133.0,403.0,20.0,77.0,227.0
58964,577,31,BARBER,2017-02-05 12:50:09,69.0,543.0,10.0,70.0,3G,105.0,93.0,374.0,2.0,66.0,161.0
56951,574,39,SALER,2017-11-15 17:40:02,36.0,405.0,12.0,64.0,3G,72.0,81.0,376.0,7.0,107.0,168.0
51682,580,23,POLICEMAN,2016-08-26 07:54:53,98.0,604.0,10.0,38.0,4G,72.0,101.0,413.0,48.0,114.0,144.0
46855,575,55,WORKER,2016-11-30 20:16:15,59.0,617.0,7.0,59.0,3G,83.0,85.0,389.0,17.0,82.0,156.0
55000,580,48,TEACHER,2016-10-14 00:36:16,67.0,226.0,7.0,41.0,4G,97.0,109.0,391.0,42.0,163.0,137.0
56709,578,18,DOCTOR,2017-11-15 07:11:58,9.0,728.0,6.0,86.0,4G,99.0,124.0,385.0,39.0,142.0,169.0
59898,578,18,FAMER,2017-08-08 12:34:49,75.0,507.0,15.0,76.0,4G,89.0,116.0,385.0,11.0,77.0,162.0
45927,579,45,CHEF,2016-07-19 05:28:01,56.0,456.0,10.0,70.0,2G,82.0,77.0,390.0,12.0,96.0,181.0
40466,580,23,IT_EMPLOEE,2016-12-29 11:37:26,76.0,466.0,9.0,75.0,3G,92.0,58.0,402.0,87.0,128.0,120.0
43385,579,29,SOLDER,2015-10-27 20:40:41,56.0,658.0,8.0,53.0,4G,81.0,62.0,394.0,20.0,71.0,201.0
56593,574,59,STUDENT,2017-06-24 15:19:06,65.0,291.0,12.0,57.0,4G,112.0,75.0,377.0,23.0,87.0,160.0
43263,576,17,NURSE,2015-02-14 09:53:38,47.0,556.0,7.0,62.0,3G,108.0,79.0,381.0,11.0,79.0,187.0
40381,573,16,DELIVERIER,2016-10-10 02:02:28,52.0,470.0,13.0,43.0,3G,93.0,106.0,403.0,163.0,176.0,183.0
47164,573,41,CHEF,2017-02-22 06:19:55,101.0,366.0,11.0,24.0,3G,71.0,88.0,392.0,58.0,90.0,207.0
52080,574,62,WORKER,2017-01-02 04:58:25,34.0,395.0,9.0,85.0,3G,116.0,78.0,386.0,79.0,113.0,136.0
53136,579,40,DOCTOR,2017-01-08 08:42:25,46.0,442.0,12.0,50.0,3G,100.0,67.0,391.0,26.0,95.0,141.0
55476,580,37,ACCOUNTANT,2016-08-29 05:00:39,35.0,466.0,7.0,27.0,3G,119.0,119.0,388.0,35.0,86.0,247.0
57920,572,28,POLICEMAN,2016-04-24 13:11:55,47.0,407.0,11.0,81.0,4G,93.0,92.0,372.0,0.0,112.0,151.0
50231,573,24,ENGINEER,2015-02-10 06:08:06,70.0,455.0,6.0,76.0,3G,87.0,77.0,399.0,0.0,77.0,68.0
45237,577,52,ACCOUNTANT,2015-07-13 09:26:19,64.0,757.0,7.0,84.0,3G,85.0,89.0,405.0,0.0,58.0,129.0
42482,574,39,TEACHER,2016-08-31 04:28:35,88.0,446.0,12.0,17.0,3G,116.0,84.0,403.0,20.0,111.0,245.0
50897,577,18,NURSE,2015-08-06 09:52:17,69.0,572.0,5.0,21.0,3G,101.0,97.0,386.0,31.0,63.0,161.0
41802,575,33,CHEF,2016-03-21 17:09:02,69.0,533.0,7.0,60.0,4G,97.0,80.0,391.0,39.0,95.0,136.0
53999,575,49,ACCOUNTANT,2016-11-23 09:54:41,47.0,432.0,6.0,54.0,4G,106.0,98.0,376.0,12.0,142.0,152.0
48061,574,46,NURSE,2015-10-05 23:50:42,66.0,521.0,6.0,41.0,3G,93.0,103.0,407.0,145.0,110.0,114.0
50626,574,52,SALER,2016-10-13 11:13:36,68.0,554.0,14.0,99.0,3G,93.0,97.0,381.0,8.0,53.0,195.0
57317,579,62,FAMER,2016-04-29 02:45:55,90.0,504.0,2.0,14.0,4G,126.0,98.0,414.0,68.0,99.0,234.0
48170,575,41,ENGINEER,2015-02-17 00:48:29,56.0,598.0,6.0,51.0,2G,72.0,123.0,371.0,30.0,70.0,206.0
49925,574,46,SALER,2017-05-04 15:19:35,30.0,522.0,7.0,80.0,3G,111.0,59.0,402.0,0.0,139.0,126.0
59925,579,49,BARBER,2017-07-19 15:00:40,45.0,489.0,15.0,74.0,4G,80.0,108.0,378.0,15.0,96.0,166.0
59242,573,28,TEACHER,2017-01-12 06:10:38,45.0,393.0,13.0,22.0,4G,125.0,58.0,405.0,44.0,77.0,204.0
51802,580,45,TEACHER,2017-09-06 15:32:00,63.0,487.0,7.0,46.0,4G,84.0,105.0,403.0,39.0,76.0,186.0
50612,570,61,CHEF,2017-10-30 06:13:42,60.0,718.0,8.0,48.0,3G,109.0,46.0,387.0,51.0,179.0,213.0
55311,579,18,SOLDER,2015-11-17 14:10:24,63.0,401.0,4.0,84.0,2G,77.0,91.0,376.0,38.0,84.0,175.0
45255,576,38,IT_EMPLOEE,2017-06-01 03:50:15,71.0,617.0,12.0,30.0,3G,96.0,63.0,421.0,91.0,123.0,127.0
52390,576,20,ENGINEER,2015-11-21 06:32:09,49.0,433.0,15.0,51.0,4G,85.0,97.0,363.0,29.0,66.0,178.0
46155,571,34,STUDENT,2015-12-16 17:47:03,34.0,405.0,9.0,65.0,3G,78.0,125.0,416.0,61.0,159.0,163.0
52984,572,35,NURSE,2016-03-29 15:09:00,11.0,423.0,12.0,63.0,3G,57.0,110.0,388.0,111.0,100.0,189.0
45660,571,23,DOCTOR,2015-09-17 01:54:39,34.0,620.0,10.0,77.0,3G,119.0,111.0,378.0,55.0,157.0,157.0
53680,579,32,POLICEMAN,2015-03-11 20:53:22,53.0,520.0,13.0,19.0,4G,53.0,74.0,420.0,84.0,141.0,117.0
50975,577,60,SALER,2015-07-10 18:14:09,71.0,379.0,7.0,71.0,3G,109.0,85.0,375.0,0.0,75.0,174.0
50192,574,19,WORKER,2015-12-05 15:04:00,55.0,443.0,14.0,53.0,2G,116.0,78.0,375.0,8.0,84.0,238.0
51261,577,48,SALER,2015-06-04 23:58:14,97.0,456.0,7.0,70.0,4G,71.0,92.0,387.0,16.0,61.0,202.0
53075,579,39,DELIVERIER,2016-02-14 15:55:55,47.0,475.0,9.0,58.0,3G,96.0,98.0,383.0,19.0,50.0,194.0
53595,577,23,WORKER,2016-06-11 19:31:31,64.0,582.0,11.0,71.0,2G,91.0,95.0,378.0,0.0,113.0,219.0
56996,571,20,CHEF,2015-10-13 12:43:04,102.0,396.0,10.0,12.0,3G,138.0,132.0,391.0,0.0,123.0,151.0
40033,577,27,DELIVERIER,2017-01-18 03:30:05,57.0,466.0,10.0,83.0,2G,112.0,98.0,385.0,28.0,104.0,226.0
43878,573,31,NURSE,2015-12-11 11:53:10,32.0,418.0,13.0,2.0,3G,116.0,83.0,410.0,119.0,150.0,219.0
48207,575,37,CHEF,2016-12-16 20:36:11,0.0,395.0,8.0,30.0,3G,102.0,129.0,402.0,46.0,138.0,150.0
49285,576,43,WORKER,2017-07-17 16:06:57,44.0,554.0,8.0,53.0,3G,88.0,86.0,381.0,52.0,54.0,251.0
41434,573,27,DOCTOR,2017-06-29 20:12:38,57.0,375.0,8.0,32.0,4G,85.0,99.0,375.0,0.0,64.0,183.0
53654,574,31,CLERK,2017-06-03 20:20:51,80.0,540.0,10.0,52.0,4G,76.0,104.0,387.0,0.0,86.0,154.0
58717,572,55,NURSE,2016-07-26 10:27:37,37.0,271.0,7.0,70.0,4G,111.0,100.0,382.0,0.0,167.0,197.0
51119,576,41,TEACHER,2017-06-03 12:21:01,66.0,514.0,2.0,56.0,4G,101.0,85.0,397.0,137.0,147.0,183.0
51921,570,49,SECURITY GUARD,2015-07-10 00:43:39,74.0,635.0,12.0,60.0,2G,88.0,79.0,375.0,2.0,90.0,187.0
44248,572,48,CHEF,2016-09-12 21:14:43,125.0,379.0,8.0,51.0,3G,80.0,120.0,389.0,0.0,144.0,157.0
59024,579,56,SOLDER,2016-04-07 10:07:59,70.0,308.0,9.0,65.0,3G,80.0,88.0,371.0,16.0,65.0,196.0
52792,580,50,DOCTOR,2016-05-16 16:53:24,42.0,628.0,4.0,84.0,4G,96.0,104.0,401.0,63.0,123.0,103.0
52334,570,25,TEACHER,2016-05-24 04:55:55,60.0,453.0,9.0,12.0,3G,105.0,68.0,416.0,63.0,152.0,217.0
54317,579,46,ACCOUNTANT,2015-07-31 12:14:23,86.0,466.0,5.0,62.0,3G,86.0,83.0,376.0,31.0,77.0,206.0
51714,575,52,DOCTOR,2015-06-23 12:22:53,68.0,519.0,11.0,49.0,2G,67.0,73.0,379.0,0.0,60.0,127.0
59607,573,60,ENGINEER,2015-08-18 23:53:00,38.0,511.0,8.0,74.0,4G,77.0,84.0,383.0,25.0,86.0,160.0
58513,578,46,WORKER,2016-03-08 15:50:33,0.0,481.0,14.0,33.0,4G,93.0,107.0,408.0,83.0,104.0,172.0
51524,578,56,CLERK,2017-09-01 07:45:58,51.0,585.0,7.0,48.0,2G,114.0,72.0,369.0,4.0,82.0,207.0
55216,580,56,SOLDER,2016-06-18 00:06:12,36.0,531.0,11.0,23.0,4G,99.0,69.0,393.0,149.0,164.0,219.0
42279,575,29,SOLDER,2015-03-15 21:56:16,64.0,475.0,3.0,7.0,4G,135.0,101.0,410.0,86.0,116.0,139.0
56348,579,64,DOCTOR,2017-12-16 02:49:19,64.0,459.0,10.0,63.0,2G,87.0,80.0,379.0,40.0,86.0,254.0
55361,580,30,STUDENT,2017-01-24 08:03:28,19.0,746.0,12.0,43.0,4G,101.0,113.0,399.0,43.0,103.0,250.0
46969,577,52,DELIVERIER,2015-05-29 20:27:41,21.0,614.0,10.0,18.0,4G,94.0,69.0,387.0,0.0,121.0,208.0
53978,579,48,CLERK,2017-10-20 00:43:57,71.0,533.0,14.0,67.0,4G,82.0,119.0,378.0,10.0,87.0,232.0
42128,576,57,CHEF,2017-08-14 10:54:34,66.0,561.0,9.0,66.0,3G,98.0,80.0,374.0,13.0,76.0,199.0
55129,578,29,POLICEMAN,2017-12-22 02:25:06,36.0,291.0,14.0,41.0,4G,76.0,88.0,420.0,39.0,115.0,180.0
53087,577,34,TEXI DRIVER,2015-06-09 13:13:01,37.0,478.0,7.0,6.0,3G,173.0,82.0,384.0,32.0,128.0,169.0
58693,580,62,ACCOUNTANT,2016-02-14 07:10:06,21.0,374.0,17.0,61.0,3G,115.0,101.0,398.0,96.0,160.0,177.0
55715,575,39,TEACHER,2016-02-14 21:23:36,41.0,470.0,7.0,53.0,4G,89.0,83.0,394.0,163.0,169.0,223.0
52475,580,53,SALER,2015-07-15 06:32:17,54.0,503.0,10.0,48.0,3G,109.0,92.0,381.0,11.0,44.0,240.0
59088,572,56,SOLDER,2015-04-28 18:41:09,34.0,673.0,6.0,49.0,4G,67.0,86.0,407.0,68.0,136.0,244.0
53362,576,43,CHEF,2017-09-25 04:09:33,53.0,469.0,6.0,51.0,4G,120.0,100.0,392.0,7.0,67.0,164.0
41702,570,37,ACCOUNTANT,2015-10-03 23:10:53,20.0,636.0,2.0,64.0,4G,76.0,81.0,388.0,62.0,145.0,168.0
56855,571,55,FAMER,2015-01-25 11:10:28,35.0,435.0,5.0,61.0,2G,94.0,79.0,377.0,30.0,58.0,179.0
47225,576,39,DOCTOR,2017-07-27 00:12:24,54.0,690.0,6.0,60.0,3G,102.0,112.0,394.0,16.0,140.0,96.0
54737,580,37,DOCTOR,2016-03-29 13:55:23,76.0,507.0,8.0,45.0,2G,96.0,81.0,386.0,19.0,92.0,208.0
48156,570,37,DOCTOR,2016-03-09 23:11:03,51.0,589.0,5.0,54.0,3G,74.0,103.0,383.0,23.0,106.0,192.0
58483,573,56,DELIVERIER,2017-03-01 16:47:54,99.0,443.0,9.0,37.0,2G,110.0,82.0,380.0,18.0,94.0,161.0
50993,573,61,SOLDER,2016-08-03 20:42:04,52.0,425.0,9.0,66.0,4G,92.0,72.0,377.0,37.0,101.0,222.0
42378,576,22,WORKER,2017-07-28 16:22:42,50.0,409.0,5.0,62.0,2G,97.0,113.0,371.0,0.0,89.0,159.0
49782,576,50,IT_EMPLOEE,2016-06-18 16:43:54,32.0,537.0,12.0,47.0,4G,95.0,83.0,380.0,14.0,90.0,168.0
54307,578,46,NURSE,2016-10-09 16:51:13,70.0,407.0,8.0,42.0,4G,96.0,83.0,370.0,35.0,80.0,167.0
41764,579,38,ACCOUNTANT,2015-04-22 19:47:32,49.0,437.0,5.0,95.0,4G,108.0,91.0,380.0,9.0,94.0,183.0
57525,571,63,FAMER,2017-05-23 00:08:42,117.0,526.0,9.0,40.0,3G,124.0,109.0,387.0,0.0,134.0,146.0
48267,578,27,ACCOUNTANT,2015-12-08 16:18:07,53.0,682.0,7.0,104.0,4G,126.0,78.0,406.0,119.0,94.0,190.0
44488,576,63,BARBER,2015-02-17 22:27:26,39.0,597.0,5.0,54.0,3G,92.0,128.0,399.0,0.0,136.0,233.0
57220,572,21,SECURITY GUARD,2017-07-22 14:51:08,45.0,396.0,7.0,67.0,3G,89.0,100.0,399.0,25.0,60.0,196.0
53511,571,64,SALER,2015-03-09 12:17:44,60.0,414.0,7.0,59.0,2G,97.0,103.0,385.0,41.0,97.0,241.0
59733,570,43,WORKER,2015-07-01 17:06:01,0.0,577.0,10.0,58.0,3G,117.0,59.0,398.0,33.0,95.0,257.0
44656,579,55,IT_EMPLOEE,2017-07-01 19:19:27,57.0,609.0,12.0,25.0,3G,82.0,58.0,388.0,10.0,168.0,106.0
47947,577,41,TEXI DRIVER,2016-12-12 16:48:04,37.0,690.0,8.0,44.0,3G,90.0,96.0,390.0,34.0,83.0,238.0
59934,579,53,SALER,2016-10-14 19:00:03,98.0,461.0,6.0,17.0,4G,88.0,92.0,410.0,80.0,87.0,181.0
52238,579,48,TEACHER,2017-10-04 14:10:16,61.0,416.0,8.0,43.0,4G,89.0,92.0,381.0,20.0,86.0,137.0
55671,575,49,CHEF,2017-04-06 20:22:30,65.0,547.0,7.0,36.0,4G,96.0,85.0,385.0,19.0,75.0,147.0
49461,580,32,NURSE,2017-05-15 12:18:41,81.0,524.0,5.0,48.0,4G,72.0,115.0,393.0,15.0,78.0,213.0
59739,578,45,IT_EMPLOEE,2015-06-23 13:47:21,25.0,549.0,8.0,60.0,3G,82.0,47.0,404.0,51.0,127.0,232.0
44602,570,51,TEACHER,2016-03-16 12:47:50,69.0,621.0,9.0,58.0,2G,103.0,76.0,369.0,20.0,63.0,196.0
46645,579,51,ACCOUNTANT,2015-02-09 13:32:49,57.0,329.0,11.0,58.0,2G,99.0,92.0,376.0,3.0,54.0,126.0
49220,579,51,BARBER,2016-04-28 19:25:10,44.0,699.0,4.0,15.0,4G,114.0,118.0,405.0,0.0,102.0,208.0
53119,580,54,TEXI DRIVER,2017-02-09 05:33:53,69.0,584.0,15.0,64.0,2G,75.0,87.0,379.0,38.0,71.0,206.0
42826,575,49,POLICEMAN,2017-02-26 06:47:03,0.0,403.0,14.0,19.0,3G,95.0,121.0,409.0,156.0,116.0,192.0
48452,570,44,ACCOUNTANT,2015-01-12 01:26:14,59.0,442.0,12.0,55.0,4G,103.0,68.0,384.0,0.0,67.0,162.0
45140,570,44,ENGINEER,2015-07-02 00:28:37,44.0,531.0,7.0,75.0,4G,102.0,79.0,396.0,15.0,87.0,203.0
53888,570,41,BARBER,2016-04-14 15:19:43,50.0,522.0,12.0,36.0,4G,116.0,45.0,414.0,26.0,117.0,171.0
56368,576,64,CHEF,2015-10-23 16:12:32,56.0,665.0,11.0,88.0,4G,111.0,104.0,399.0,0.0,155.0,175.0
47247,575,16,DOCTOR,2017-07-26 14:23:45,50.0,556.0,2.0,18.0,4G,92.0,112.0,409.0,51.0,85.0,118.0
51581,580,38,FAMER,2016-12-17 23:58:09,93.0,519.0,13.0,58.0,3G,113.0,80.0,385.0,0.0,113.0,191.0
58078,579,40,SALER,2015-12-26 02:51:28,100.0,405.0,6.0,41.0,4G,95.0,77.0,414.0,55.0,134.0,164.0
47443,576,16,BARBER,2016-07-02 11:05:46,53.0,442.0,4.0,-0.0,4G,79.0,132.0,390.0,48.0,124.0,187.0
52419,572,27,BARBER,2016-12-23 00:06:46,46.0,488.0,11.0,84.0,4G,127.0,77.0,376.0,14.0,85.0,139.0
51417,572,30,CHEF,2015-07-31 08:38:12,47.0,646.0,3.0,66.0,4G,75.0,112.0,407.0,112.0,133.0,150.0
58916,574,41,ACCOUNTANT,2015-04-16 10:36:40,14.0,254.0,13.0,42.0,3G,118.0,93.0,407.0,83.0,103.0,218.0
49323,577,50,SOLDER,2016-01-27 09:41:00,84.0,557.0,7.0,101.0,3G,77.0,80.0,391.0,65.0,122.0,163.0
54223,575,46,ACCOUNTANT,2016-05-02 21:05:19,0.0,483.0,13.0,58.0,4G,87.0,108.0,406.0,80.0,134.0,188.0
55343,579,52,ACCOUNTANT,2015-01-04 16:45:41,97.0,596.0,7.0,72.0,2G,88.0,109.0,376.0,12.0,107.0,202.0
59909,577,25,POLICEMAN,2017-10-08 17:56:09,55.0,680.0,8.0,62.0,3G,71.0,74.0,370.0,-0.0,85.0,159.0
45439,578,43,SECURITY GUARD,2017-12-12 05:37:58,57.0,546.0,10.0,57.0,2G,127.0,101.0,380.0,4.0,80.0,204.0
47994,577,30,POLICEMAN,2015-09-16 23:21:05,57.0,587.0,6.0,67.0,4G,61.0,73.0,383.0,38.0,108.0,225.0
43408,571,45,POLICEMAN,2017-09-09 05:54:34,47.0,441.0,7.0,49.0,3G,60.0,144.0,401.0,56.0,90.0,207.0
43087,580,41,DELIVERIER,2015-10-06 11:20:22,80.0,568.0,12.0,47.0,4G,100.0,87.0,391.0,15.0,112.0,163.0
51741,578,17,IT_EMPLOEE,2015-06-10 10:07:13,47.0,493.0,14.0,99.0,4G,83.0,77.0,395.0,70.0,120.0,260.0
51786,570,51,TEXI DRIVER,2017-05-20 22:21:50,39.0,477.0,10.0,47.0,2G,112.0,103.0,373.0,40.0,77.0,223.0
53682,571,22,SOLDER,2017-02-16 01:32:41,60.0,490.0,8.0,70.0,4G,72.0,82.0,424.0,26.0,114.0,206.0
42218,578,51,SECURITY GUARD,2015-08-09 14:42:55,40.0,647.0,8.0,17.0,4G,46.0,53.0,393.0,130.0,103.0,169.0
59848,573,33,CHEF,2016-06-18 16:09:35,58.0,369.0,11.0,-0.0,4G,84.0,127.0,400.0,153.0,110.0,176.0
42563,577,30,SECURITY GUARD,2017-05-03 15:29:00,68.0,535.0,13.0,84.0,4G,92.0,65.0,371.0,29.0,88.0,191.0
44391,580,55,SOLDER,2015-10-15 22:17:13,81.0,414.0,13.0,17.0,3G,73.0,82.0,399.0,55.0,152.0,252.0
47329,572,37,TEXI DRIVER,2015-07-13 17:08:27,47.0,371.0,10.0,107.0,3G,115.0,122.0,396.0,24.0,124.0,202.0
40353,576,63,ENGINEER,2016-06-12 17:09:37,71.0,434.0,13.0,84.0,4G,82.0,118.0,374.0,39.0,87.0,207.0
51341,578,62,STUDENT,2016-02-05 17:55:57,55.0,495.0,7.0,52.0,2G,64.0,69.0,369.0,25.0,72.0,250.0
46930,574,60,IT_EMPLOEE,2016-08-30 20:21:30,96.0,375.0,9.0,56.0,2G,99.0,89.0,384.0,19.0,66.0,148.0
49148,571,47,TEACHER,2017-07-10 21:04:58,29.0,630.0,9.0,35.0,4G,103.0,124.0,406.0,85.0,190.0,220.0
52155,578,23,STUDENT,2015-08-24 07:27:19,37.0,516.0,9.0,80.0,4G,133.0,89.0,422.0,56.0,157.0,194.0
52364,580,62,SALER,2015-11-12 01:45:45,94.0,319.0,14.0,47.0,4G,72.0,114.0,401.0,29.0,123.0,148.0
43755,570,45,TEACHER,2015-03-06 22:28:20,51.0,422.0,7.0,40.0,4G,128.0,96.0,413.0,52.0,151.0,119.0
51588,574,18,FAMER,2015-07-16 07:14:18,56.0,539.0,11.0,65.0,4G,110.0,93.0,386.0,0.0,61.0,194.0
50583,576,35,TEXI DRIVER,2016-10-07 11:24:34,31.0,519.0,10.0,57.0,4G,74.0,86.0,380.0,23.0,83.0,225.0
49477,574,40,WORKER,2015-08-01 13:55:10,45.0,460.0,6.0,74.0,4G,67.0,102.0,373.0,26.0,88.0,237.0
56116,580,46,NURSE,2016-09-05 19:48:11,69.0,346.0,9.0,0.0,4G,120.0,95.0,399.0,101.0,119.0,65.0
58471,579,16,DELIVERIER,2017-05-02 12:14:47,45.0,456.0,9.0,57.0,4G,93.0,73.0,384.0,26.0,66.0,185.0
51082,580,18,SECURITY GUARD,2016-01-09 11:38:41,89.0,553.0,9.0,27.0,4G,100.0,69.0,378.0,0.0,79.0,205.0
40757,570,31,CLERK,2016-02-03 13:48:21,62.0,605.0,5.0,19.0,3G,89.0,108.0,409.0,75.0,113.0,272.0
52398,578,64,TEACHER,2017-04-06 07:30:58,48.0,494.0,3.0,104.0,3G,79.0,58.0,392.0,0.0,108.0,180.0
46142,580,45,SECURITY GUARD,2016-04-25 17:51:04,120.0,517.0,7.0,69.0,3G,112.0,91.0,409.0,57.0,114.0,143.0
50972,574,19,STUDENT,2017-06-03 05:05:06,10.0,580.0,12.0,22.0,3G,93.0,86.0,408.0,53.0,165.0,204.0
54977,579,22,SALER,2015-08-13 13:10:53,25.0,572.0,7.0,0.0,4G,116.0,102.0,401.0,90.0,109.0,125.0
48917,578,24,CHEF,2017-08-24 01:30:15,64.0,711.0,9.0,67.0,4G,134.0,100.0,389.0,83.0,94.0,186.0
44723,579,53,SECURITY GUARD,2015-10-31 15:36:26,79.0,554.0,10.0,31.0,2G,104.0,84.0,366.0,49.0,90.0,208.0
40215,579,54,CHEF,2015-11-29 23:54:05,50.0,615.0,8.0,74.0,2G,94.0,85.0,372.0,58.0,67.0,219.0
56339,570,51,SECURITY GUARD,2015-01-12 01:41:06,75.0,638.0,10.0,96.0,4G,105.0,91.0,380.0,27.0,86.0,229.0
47117,574,32,ACCOUNTANT,2017-04-05 16:26:39,65.0,537.0,10.0,40.0,4G,81.0,112.0,395.0,11.0,112.0,155.0
44281,570,20,SALER,2015-09-02 18:00:31,72.0,486.0,11.0,72.0,4G,81.0,83.0,376.0,12.0,59.0,182.0
50730,577,52,CHEF,2017-01-26 22:04:33,67.0,495.0,6.0,45.0,3G,81.0,101.0,379.0,26.0,57.0,165.0
56225,575,39,POLICEMAN,2015-11-12 23:05:51,63.0,318.0,9.0,65.0,3G,79.0,107.0,404.0,83.0,119.0,96.0
45501,574,40,FAMER,2015-07-09 01:17:30,81.0,455.0,8.0,45.0,2G,89.0,48.0,379.0,11.0,70.0,157.0
58394,580,59,ENGINEER,2017-09-05 04:45:24,61.0,582.0,5.0,108.0,3G,99.0,56.0,394.0,66.0,142.0,166.0
44510,580,61,CHEF,2015-11-23 17:07:49,57.0,496.0,13.0,88.0,3G,115.0,77.0,380.0,18.0,101.0,152.0
54674,574,56,NURSE,2015-03-07 05:10:12,33.0,516.0,15.0,28.0,4G,79.0,124.0,404.0,0.0,164.0,212.0
46071,571,31,WORKER,2016-08-14 03:25:09,60.0,484.0,4.0,58.0,2G,86.0,84.0,383.0,1.0,62.0,164.0
54206,577,60,TEACHER,2015-12-02 23:03:28,70.0,534.0,16.0,57.0,3G,114.0,140.0,407.0,70.0,145.0,70.0
57411,580,33,SOLDER,2016-02-28 14:52:44,58.0,443.0,8.0,80.0,2G,102.0,92.0,382.0,36.0,82.0,153.0
57818,573,39,DOCTOR,2016-10-15 08:58:26,45.0,455.0,7.0,79.0,3G,108.0,95.0,415.0,144.0,130.0,245.0
53111,578,29,BARBER,2016-05-21 01:01:41,35.0,481.0,8.0,53.0,3G,101.0,73.0,370.0,20.0,95.0,174.0
41595,578,28,STUDENT,2015-12-25 21:14:47,19.0,407.0,10.0,94.0,3G,136.0,81.0,388.0,0.0,97.0,133.0
42802,572,21,SOLDER,2016-06-23 08:28:57,0.0,356.0,12.0,28.0,4G,94.0,69.0,401.0,95.0,124.0,170.0
47992,573,58,FAMER,2015-01-07 07:54:34,52.0,492.0,13.0,51.0,4G,88.0,96.0,381.0,25.0,64.0,215.0
44476,579,33,SOLDER,2015-02-10 03:00:41,80.0,492.0,8.0,49.0,2G,114.0,73.0,373.0,2.0,54.0,217.0
59049,577,25,CLERK,2016-02-14 06:56:55,61.0,605.0,10.0,34.0,3G,82.0,95.0,378.0,22.0,65.0,161.0
55389,576,29,CHEF,2017-02-12 12:28:45,84.0,473.0,10.0,40.0,4G,92.0,73.0,381.0,6.0,115.0,222.0
53318,577,59,SOLDER,2016-06-16 04:29:07,63.0,580.0,9.0,42.0,3G,96.0,135.0,412.0,95.0,109.0,260.0
44096,573,39,TEXI DRIVER,2016-05-13 09:21:32,63.0,549.0,12.0,62.0,4G,86.0,76.0,364.0,28.0,74.0,262.0
47501,573,56,CLERK,2017-09-23 21:33:40,75.0,464.0,10.0,65.0,4G,102.0,89.0,396.0,23.0,63.0,201.0
40879,579,35,NURSE,2017-05-09 17:19:28,74.0,425.0,14.0,51.0,3G,70.0,73.0,392.0,127.0,108.0,217.0
47674,572,60,BARBER,2016-01-12 16:21:52,26.0,515.0,16.0,56.0,3G,147.0,94.0,405.0,69.0,144.0,134.0
57985,573,48,TEXI DRIVER,2017-02-22 09:46:14,97.0,611.0,8.0,6.0,3G,112.0,76.0,394.0,140.0,127.0,115.0
55986,576,62,SOLDER,2017-07-23 07:38:03,58.0,423.0,13.0,33.0,3G,93.0,85.0,402.0,211.0,104.0,126.0
58389,571,35,TEXI DRIVER,2015-07-02 04:43:25,18.0,634.0,13.0,82.0,3G,96.0,135.0,391.0,64.0,134.0,150.0
45043,576,36,CHEF,2016-01-17 04:46:24,52.0,574.0,4.0,53.0,4G,74.0,78.0,386.0,7.0,158.0,113.0
45632,579,35,SALER,2015-11-03 10:15:58,57.0,475.0,4.0,25.0,3G,78.0,84.0,370.0,21.0,62.0,190.0
58050,578,18,WORKER,2016-10-25 13:39:16,16.0,378.0,11.0,39.0,3G,98.0,63.0,425.0,26.0,142.0,249.0
55260,578,52,NURSE,2015-09-02 12:41:31,46.0,626.0,5.0,35.0,4G,91.0,83.0,384.0,62.0,126.0,243.0
47480,572,53,DELIVERIER,2015-11-14 15:39:32,60.0,581.0,11.0,49.0,4G,102.0,103.0,384.0,49.0,65.0,203.0
52645,572,45,SALER,2015-03-02 20:06:37,84.0,462.0,7.0,54.0,3G,88.0,93.0,377.0,16.0,75.0,214.0
49266,573,32,CHEF,2017-09-15 17:02:37,74.0,420.0,6.0,57.0,4G,98.0,142.0,393.0,118.0,111.0,223.0
44904,572,64,POLICEMAN,2016-09-19 04:00:16,49.0,574.0,12.0,80.0,3G,95.0,76.0,388.0,12.0,73.0,146.0
56147,578,53,CHEF,2015-02-03 08:53:44,62.0,562.0,7.0,85.0,2G,102.0,81.0,372.0,0.0,85.0,176.0
49838,571,57,SOLDER,2015-06-29 20:42:44,66.0,497.0,10.0,84.0,4G,98.0,96.0,372.0,26.0,91.0,206.0
44131,570,50,CLERK,2017-11-18 10:55:36,58.0,596.0,16.0,33.0,3G,101.0,144.0,415.0,92.0,140.0,173.0
48557,577,31,SECURITY GUARD,2016-03-14 18:12:38,70.0,508.0,12.0,55.0,2G,76.0,83.0,390.0,19.0,86.0,177.0
43954,578,33,FAMER,2017-12-12 16:03:29,87.0,410.0,6.0,51.0,4G,98.0,144.0,389.0,60.0,133.0,221.0
